video,label,adj_mean,adj_min,al10_drop,al10_end_drop,al10_first,al10_last,al10_lowfrac,al10_max,al10_mean,al10_min,al10_p10,al10_slope,al10_std,al_drop,al_end_drop,al_first,al_last,al_lowfrac,al_max,al_mean,al_min,al_p10,al_slope,al_std,mot_mean,sf10_drop,sf10_end_drop,sf10_first,sf10_last,sf10_lowfrac,sf10_max,sf10_mean,sf10_min,sf10_p10,sf10_slope,sf10_std,sf_drop,sf_end_drop,sf_first,sf_last,sf_lowfrac,sf_max,sf_mean,sf_min,sf_p10,sf_slope,sf_std,src_drop,src_end_drop,src_first,src_last,src_lowfrac,src_max,src_mean,src_min,src_p10,src_slope,src_std,worst_patch
15147.mp4,normal,0.9526453614234924,0.9112547039985657,0.7317618,0.72930104,0.8465173,0.117216304,0.0,0.8465173,0.24649182,0.11475548,0.1171588,-0.02486402950739202,0.2089585,0.25948298,0.24004412,0.943806,0.7037619,0.13043478260869565,0.943806,0.76467556,0.684323,0.68683714,-0.010750835945483725,0.07652637,0.12862296402454376,0.18212372,0.15616494,0.8958745,0.73970956,0.21739130434782608,0.8958745,0.79353625,0.7137508,0.725131,-0.007287142717319997,0.05253829,0.119235575,0.1013639,0.9594416,0.8580777,0.2608695652173913,0.9594416,0.8932985,0.840206,0.84893733,-0.005194734620011377,0.03621285,0.2446912,0.2446912,0.9995972,0.754906,0.125,0.9995972,0.8953204,0.754906,0.820368,-0.0076994576661483126,0.059384044,0.4929617643356323
6113.mp4,normal,0.9370193481445312,0.6310848593711853,0.67339075,-0.0028474927,0.76295465,0.76580215,0.0,0.76580215,0.28592288,0.089563884,0.10142641,-0.007841137705348705,0.19713558,0.30192935,0.009165406,0.91311765,0.90395224,0.13043478260869565,0.91311765,0.74601465,0.6111883,0.65103424,-0.003801908829937819,0.08715132,0.15605613589286804,0.37888044,0.020850241,0.89601505,0.8751648,0.043478260869565216,0.89601505,0.77078694,0.5171346,0.72184026,-0.0047049217308934065,0.082792155,0.14071572,0.018593788,0.96159434,0.94300056,0.08695652173913043,0.96159434,0.90207076,0.8208786,0.8748971,-0.0023302581941657286,0.03289271,0.43599218,0.020184517,1.0004325,0.980248,0.041666666666666664,1.0004325,0.78682166,0.5644403,0.64365125,-0.013901117314463102,0.15304151,0.2387934923171997
17089.mp4,normal,0.9517476558685303,0.899056077003479,0.7271066,0.7271066,0.98114157,0.254035,0.0,0.98114157,0.4073387,0.254035,0.2726422,-0.02362727727225648,0.18934381,0.48996463,0.48996463,0.9896742,0.49970958,0.13043478260869565,0.9896742,0.64861524,0.49970958,0.50958985,-0.019393610300518307,0.13636136,0.19466014206409454,0.3418976,0.31935573,0.9811417,0.66178596,0.043478260869565216,0.9811417,0.72676283,0.6392441,0.6637289,-0.008873915896114162,0.072578214,0.19099712,0.19099712,0.99007165,0.79907453,0.08695652173913043,0.99007165,0.8432754,0.79907453,0.80378985,-0.005361609072553308,0.04303292,0.24506676,0.22540349,1.0003506,0.7749471,0.0,1.0003506,0.8067351,0.75528383,0.7705474,-0.004976598957310558,0.05606377,0.3933563828468323
20311.mp4,good,0.9897000789642334,0.9649857878684998,0.5626237,0.48044527,0.9455844,0.46513915,0.08695652173913043,0.9455844,0.56146145,0.38296074,0.4210756,-0.018461357610734568,0.15709932,0.122780204,0.12098229,0.9753525,0.85437024,0.0,0.9753525,0.8794927,0.8525723,0.8544262,-0.003936486753079247,0.03349671,0.05769484117627144,0.13606381,0.120366275,0.9578399,0.83747363,0.043478260869565216,0.9578399,0.8565973,0.8217761,0.8286368,-0.0038203082890378793,0.033636983,0.06323516,0.06290567,0.98405236,0.9211467,0.043478260869565216,0.98405236,0.9371876,0.9208172,0.92200106,-0.0020895676886140287,0.016330471,0.07919276,0.07857019,0.9998111,0.9212409,0.20833333333333334,0.9998111,0.9608355,0.92061836,0.9222968,-0.0029533972688343276,0.023957862,0.45316118001937866
16273.mp4,bad,0.9948487281799316,0.9771016240119934,0.6381909,0.5607205,0.9421774,0.3814569,0.08695652173913043,0.9421774,0.53947544,0.3039865,0.3849076,-0.021754402151927657,0.19811854,0.185197,0.185197,0.9748293,0.7896323,0.08695652173913043,0.9748293,0.86917007,0.7896323,0.82292867,-0.006762222280144227,0.05107075,0.039422791451215744,0.3114367,0.28915405,0.9421774,0.65302336,0.043478260869565216,0.9421774,0.74268,0.6307407,0.6531168,-0.010916713021489489,0.09709298,0.1190902,0.1190902,0.97697973,0.85788953,0.08695652173913043,0.97697973,0.9085928,0.85788953,0.877394,-0.004532487142698581,0.033385616,0.05503869,0.054323316,1.000581,0.9462577,0.20833333333333334,1.000581,0.9691109,0.94554234,0.9466503,-0.002388617448184824,0.017448537,0.2655719816684723
15778.mp4,bad,0.980474054813385,0.9223852157592773,0.66114885,0.6113902,0.9793263,0.36793613,0.0,0.9793263,0.507651,0.31817746,0.34173736,-0.02740930497881923,0.21785082,0.29377866,0.271882,0.9878854,0.7160034,0.08695652173913043,0.9878854,0.7988951,0.69410676,0.7051107,-0.013682228656625583,0.09694384,0.09808339178562164,0.23738056,0.20266604,0.97932637,0.7766603,0.043478260869565216,0.97932637,0.81985617,0.7419458,0.7603947,-0.008023375225632557,0.06856226,0.13537312,0.11985898,0.9879043,0.86804533,0.043478260869565216,0.9879043,0.89697856,0.8525312,0.86325264,-0.0056077052835419175,0.043342408,0.12542534,0.08686912,0.9996486,0.91277945,0.125,0.9996486,0.9353357,0.87422323,0.8967873,-0.0041022013063016305,0.03584916,0.4382895827293396
6614.mp4,bad,0.9597215056419373,0.8521355390548706,0.82564247,0.8153093,0.95287764,0.13756838,0.0,0.95287764,0.3358181,0.12723517,0.13779327,-0.03387859007233217,0.2760543,0.4998297,0.48589712,0.974196,0.4882989,0.0,0.974196,0.6375766,0.4743663,0.47761887,-0.02455855481945009,0.18811813,0.20789533853530884,0.33694613,0.30568725,0.9591651,0.65347785,0.08695652173913043,0.9591651,0.7473038,0.62221897,0.64556485,-0.014192331567583353,0.1051192,0.22328651,0.21197116,0.9868016,0.77483046,0.043478260869565216,0.9868016,0.84547186,0.7635151,0.77602065,-0.010195515961515115,0.074735165,0.32772326,0.2873701,1.0001318,0.71276176,0.125,1.0001318,0.812505,0.6724086,0.68779117,-0.015506787973901525,0.123924404,0.4380146563053131
5647.mp4,normal,0.9878455996513367,0.9614320993423462,0.41240537,0.20115599,0.5328473,0.3316913,0.0,0.5328473,0.18627977,0.1204419,0.124835014,0.0019030542271174884,0.09858071,0.24565363,0.008511484,0.8507707,0.8422592,0.17391304347826086,0.8507707,0.6958165,0.6051171,0.6075828,0.005676231777715117,0.074571155,0.22112782299518585,0.061401367,0.017236948,0.87670946,0.8594725,0.13043478260869565,0.87670946,0.83681464,0.8153081,0.820845,0.00039936761139880845,0.015745485,0.041700542,0.0030471683,0.9439879,0.94094074,0.13043478260869565,0.9439879,0.91694444,0.90228736,0.90606916,0.00036107957834311715,0.010876239,0.057697713,0.02978152,0.9999214,0.97013986,0.041666666666666664,0.9999214,0.95793676,0.94222367,0.9452641,-0.0003653953904691136,0.013468968,0.5323690176010132
7033.mp4,good,0.9569843411445618,0.9222328662872314,0.7429499,0.6794632,0.9402071,0.26074392,0.0,0.9402071,0.41452876,0.1972572,0.21379334,-0.01708528115285245,0.23921925,0.3403157,0.30183166,0.9631024,0.66127074,0.13043478260869565,0.9631024,0.74333125,0.6227867,0.6284021,-0.007289385724915834,0.11408456,0.1498807966709137,0.25774837,0.23087394,0.94670165,0.7158277,0.13043478260869565,0.94670165,0.784134,0.6889533,0.716892,-0.004871801071958564,0.06556287,0.13281852,0.12612784,0.97464174,0.8485139,0.13043478260869565,0.97464174,0.8932122,0.8418232,0.8504751,-0.0030409702552637143,0.03898549,0.13830078,0.104442,0.99978006,0.89533806,0.16666666666666666,0.99978006,0.9233246,0.8614793,0.8848759,-0.003066444371057597,0.030370707,0.21692794561386108
15454.mp4,bad,0.9500855803489685,0.904735803604126,0.20101637,0.17209476,0.28117317,0.1090784,0.0,0.28117317,0.11385554,0.08015681,0.09697421,-0.0017677467434184832,0.037252106,0.34186226,0.32045582,0.68019944,0.35974362,0.0,0.68019944,0.3821492,0.33833718,0.3423862,-0.004492214693146735,0.06907734,0.4042397439479828,0.10328275,0.08692235,0.74480623,0.6578839,0.08695652173913043,0.74480623,0.67101,0.6415235,0.6523172,-0.001772651912666594,0.022089142,0.09869814,0.09373957,0.8671808,0.77344126,0.0,0.8671808,0.7863889,0.7684827,0.7718478,-0.0013718683375671453,0.020392964,0.17227536,0.1395328,0.99951255,0.85997975,0.041666666666666664,0.99951255,0.8656022,0.8272372,0.8406673,-0.0022307513848595106,0.03477795,0.34998154640197754
15424.mp4,bad,0.9894962310791016,0.9805667400360107,0.77582157,0.77582157,0.9468278,0.17100629,0.13043478260869565,0.9468278,0.4128593,0.17100629,0.19146909,-0.030778258317426258,0.22116236,0.4072402,0.4072402,0.97146046,0.56422025,0.17391304347826086,0.97146046,0.7205366,0.56422025,0.57969683,-0.01761947495664061,0.12064732,0.17736314237117767,0.23262686,0.23262686,0.9514998,0.71887296,0.21739130434782608,0.9514998,0.7933049,0.71887296,0.72798884,-0.00818055756242851,0.05901241,0.11125094,0.11125094,0.97571635,0.8644654,0.043478260869565216,0.97571635,0.8978998,0.8644654,0.86942613,-0.0041035142811862,0.029590555,0.032263577,0.028135657,1.000488,0.9723524,0.16666666666666666,1.000488,0.9791591,0.96822447,0.9705671,-0.0008451101313466613,0.008100331,0.46564796566963196
7584.mp4,bad,0.9220905303955078,0.7142512798309326,0.802332,0.6125173,0.88634825,0.27383095,0.0,0.88634825,0.23996174,0.08401625,0.08988662,-0.0061672809184068825,0.20742282,0.45374572,0.22839564,0.9439368,0.7155412,0.08695652173913043,0.9439368,0.63320667,0.4901911,0.5021561,-0.0030761350815004126,0.13302886,0.23294119536876678,0.2082336,0.17977875,0.9110165,0.73123777,0.08695652173913043,0.9110165,0.76079243,0.7027829,0.71664995,-0.003454966801899704,0.0516229,0.1304354,0.09741694,0.9621493,0.8647324,0.043478260869565216,0.9621493,0.8661478,0.8317139,0.833876,-0.0016495783927412474,0.033885956,0.31608373,0.29985332,0.9997991,0.69994575,0.20833333333333334,0.9997991,0.8601517,0.68371534,0.68764323,-0.008954364683317116,0.10275797,0.17100790143013
16189.mp4,normal,0.9616569876670837,0.8917886018753052,0.67043674,0.52296686,0.91654694,0.39358005,0.043478260869565216,0.91654694,0.45205212,0.24611022,0.3167327,-0.012535300842033541,0.1523813,0.22461039,0.18476921,0.96406686,0.77929765,0.13043478260869565,0.96406686,0.8254288,0.7394565,0.7731812,-0.0035577247972073877,0.049068432,0.09456568956375122,0.12698019,0.11326593,0.9306724,0.8174065,0.043478260869565216,0.9306724,0.83118826,0.8036922,0.80998105,-0.0019198156628212832,0.025743542,0.07826316,0.06726003,0.971846,0.90458596,0.043478260869565216,0.971846,0.91999453,0.8935828,0.905645,-0.0011178228577135162,0.016120473,0.08202422,0.05554545,1.0005862,0.9450407,0.08333333333333333,1.0005862,0.95499516,0.91856194,0.941777,-0.0009519331092420007,0.014926719,0.4514539837837219
6427.mp4,normal,0.9703579545021057,0.9168514013290405,0.6013322,0.55096114,0.76213217,0.21117105,0.0,0.77127486,0.33264133,0.16080001,0.17006648,-0.012498266361801045,0.18533345,0.45597243,0.34454,0.91289103,0.56835103,0.21739130434782608,0.91289103,0.6537064,0.4569186,0.46069238,-0.006436758597377745,0.14888987,0.21670584380626678,0.23369604,0.11342764,0.8890679,0.77564025,0.21739130434782608,0.89871216,0.77919686,0.65537184,0.6633347,-0.0020657009758025873,0.0729752,0.17131573,0.074156165,0.9476151,0.8734589,0.21739130434782608,0.9476151,0.87041235,0.77629936,0.7806423,-0.0011304482051977531,0.052473906,0.19907808,0.1456765,1.0000168,0.8543403,0.20833333333333334,1.0000168,0.90072316,0.8009387,0.81165165,-0.0030373311561087027,0.061526377,0.3786614239215851
17239.mp4,bad,0.9982560873031616,0.995265007019043,0.27586758,0.2748295,0.9857907,0.7109612,0.2608695652173913,0.9857907,0.84726983,0.70992315,0.73216563,-0.013718993237367258,0.09225687,0.10881925,0.10881925,0.9869658,0.8781465,0.21739130434782608,0.9869658,0.932449,0.8781465,0.88834643,-0.004830825529079662,0.03217473,0.022315168753266335,0.13769639,0.1347127,0.9868583,0.8521456,0.17391304347826086,0.9868583,0.9063178,0.8491619,0.85794187,-0.0058128443277871535,0.039156236,0.06716019,0.06716019,0.9919012,0.924741,0.17391304347826086,0.9919012,0.9547643,0.924741,0.92921954,-0.0028777168437897475,0.019225646,0.028383076,0.028383076,1.0004928,0.97210974,0.20833333333333334,1.0004928,0.9861498,0.97210974,0.97666454,-0.0011239241776259152,0.007822053,0.580120325088501
15753.mp4,normal,0.9680147767066956,0.9238349199295044,0.5659681,0.48803523,0.9623419,0.47430667,0.13043478260869565,0.9623419,0.6370814,0.3963738,0.45344076,-0.025094954098166204,0.18133625,0.11230451,0.107328415,0.9834931,0.8761647,0.0,0.9834931,0.9028717,0.8711886,0.8753246,-0.0044160381018408645,0.0324428,0.04609420523047447,0.14814913,0.0942744,0.9623418,0.8680674,0.08695652173913043,0.9623418,0.8819908,0.81419265,0.85237205,-0.004801231351765722,0.037590235,0.05051267,0.046556532,0.98359525,0.9370387,0.08695652173913043,0.98359525,0.9489661,0.9330826,0.9349272,-0.0020678743661156932,0.015320265,0.243348,0.23517197,0.9999031,0.7647311,0.20833333333333334,0.9999031,0.86255836,0.7565551,0.76336044,-0.010686821237854345,0.07999464,0.3588806092739105
6888.mp4,bad,0.945959746837616,0.8568625450134277,0.9101157,0.86251885,0.9736692,0.1111503,0.0,0.9736692,0.18530595,0.06355348,0.09429464,-0.011773086914961997,0.1738178,0.5321953,0.43765223,0.9814427,0.54379046,0.17391304347826086,0.9814427,0.6233037,0.44924733,0.50244534,-0.009353875142076744,0.111058585,0.2405557781457901,0.33246607,0.23611683,0.9736692,0.73755234,0.17391304347826086,0.9736692,0.7325238,0.6412031,0.6530882,-0.005288621535885476,0.06729086,0.18508005,0.14232808,0.98792845,0.84560037,0.13043478260869565,0.98792845,0.8638594,0.8028484,0.81665057,-0.0033516213592333284,0.038975257,0.22963035,0.18641841,1.0007001,0.8142817,0.08333333333333333,1.0007001,0.84638673,0.77106977,0.8031537,-0.005402501147726312,0.057995502,0.25322234630584717
6210.mp4,bad,0.9250269532203674,0.8289237022399902,0.14713977,0.03693348,0.3220172,0.2850837,0.13043478260869565,0.4577308,0.2982821,0.17487742,0.20335153,0.006785753260370294,0.08368489,0.15552872,-0.0022352934,0.7311298,0.7333651,0.08695652173913043,0.79289484,0.6997554,0.5756011,0.6467756,0.003170129397641039,0.054726485,0.1733202338218689,0.23985487,0.017984211,0.79308754,0.77510333,0.08695652173913043,0.80074024,0.7454494,0.55323267,0.7071547,-0.0010957982346945553,0.04978658,0.11078721,0.02637875,0.90527976,0.878901,0.13043478260869565,0.90527976,0.8730755,0.79449254,0.85082716,-0.0008603571196318512,0.022233032,0.35525304,0.18966645,0.9997261,0.81005967,0.125,0.9997261,0.85939485,0.6444731,0.7951561,-0.00470331798429078,0.065424934,0.3171183466911316
17149.mp4,good,0.9528409838676453,0.8344653844833374,0.592432,0.5818788,0.78408265,0.20220388,0.0,0.78408265,0.27988404,0.1916506,0.20276177,-0.013753687572691284,0.12886381,0.48437595,0.48120654,0.9097088,0.42850226,0.0,0.9097088,0.5266883,0.42533284,0.42925876,-0.01586051618039844,0.12415556,0.2841980457305908,0.31799757,0.2940147,0.8566489,0.5626342,0.2608695652173913,0.8566489,0.6767558,0.53865135,0.5403108,-0.01672719813618263,0.114749484,0.2311877,0.22381496,0.94070256,0.7168876,0.30434782608695654,0.94070256,0.8108864,0.70951486,0.7137942,-0.011618060439000483,0.07849844,0.40419513,0.23050636,0.99974406,0.7692377,0.20833333333333334,0.99974406,0.85845286,0.5955489,0.65661985,-0.01729478545810869,0.13555114,0.11407684534788132
7305.mp4,good,0.9599564671516418,0.80260169506073,0.28357786,0.1858908,0.4440015,0.2581107,0.2608695652173913,0.4440015,0.23901986,0.16042365,0.16459301,0.0023605849431908624,0.06325455,0.20692992,0.15122873,0.8273627,0.676134,0.17391304347826086,0.8273627,0.67078763,0.6204328,0.62408966,9.153259130322852e-06,0.043062463,0.1864355355501175,0.15103245,0.09856665,0.83119035,0.7326237,0.21739130434782608,0.83119035,0.7184096,0.6801579,0.6810479,0.0012023798797441477,0.03248404,0.08163738,0.07355589,0.92164564,0.84808975,0.08695652173913043,0.92164564,0.8572231,0.84000826,0.84194267,-0.00045715661152550754,0.01649086,0.2873906,0.19306827,1.0000738,0.8070055,0.20833333333333334,1.0000738,0.8759605,0.7126832,0.72263545,-0.009235140810842115,0.080468975,0.2758941054344177
15275.mp4,bad,0.9865807890892029,0.9482870101928711,0.61075276,0.55744237,0.8969262,0.33948386,0.0,0.8969262,0.38430387,0.28617346,0.29379964,-0.013279711422712916,0.15926148,0.15664476,0.14822042,0.95739603,0.8091756,0.0,0.95739603,0.8276736,0.80075127,0.80500287,-0.0034411271570228322,0.03930793,0.07860506325960159,0.18891197,0.18891197,0.91572565,0.7268137,0.0,0.91572565,0.7658643,0.7268137,0.73405975,-0.0051163264767454565,0.05116749,0.0850324,0.0775134,0.97237337,0.89485997,0.0,0.97237337,0.9062786,0.88734096,0.8918231,-0.0018138028534033627,0.021262892,0.09598243,0.07284033,0.99950767,0.92666733,0.16666666666666666,0.99950767,0.9405083,0.90352523,0.9112816,-0.0018652359817339268,0.024921825,0.36849889159202576
16792.mp4,normal,0.9808651208877563,0.951033890247345,0.2999577,0.29502076,0.43207794,0.13705719,0.0,0.43207794,0.1641389,0.13212025,0.1362176,-0.005918395422075112,0.06756312,0.4562617,0.43906474,0.79647076,0.35740602,0.0,0.79647076,0.39629796,0.34020907,0.34282672,-0.009600861859415838,0.10787987,0.4383469820022583,0.17694849,0.17694849,0.840133,0.6631845,0.0,0.840133,0.70334476,0.6631845,0.6650107,-0.005902937219548124,0.044670213,0.105789244,0.105789244,0.9178289,0.8120397,0.0,0.9178289,0.8346451,0.8120397,0.8129376,-0.003582502777868591,0.02810889,0.1356988,0.10674125,0.9995142,0.892773,0.125,0.9995142,0.906652,0.8638154,0.8752888,-0.0031886463579924433,0.032675806,0.3687785863876343
5721.mp4,normal,0.951779305934906,0.8643496036529541,0.11674023,-0.02495566,0.21211663,0.23707229,0.08695652173913043,0.23707229,0.18602833,0.0953764,0.15389964,0.0001001256580644886,0.035913445,0.28942114,0.08448517,0.67151606,0.5870309,0.17391304347826086,0.67151606,0.52184767,0.38209492,0.45315373,-0.0036269464040462277,0.060028013,0.3125298321247101,0.19616622,0.1865766,0.81050014,0.62392354,0.21739130434782608,0.81050014,0.6986078,0.6143339,0.6340695,-0.0071371741916822495,0.05125591,0.116479814,0.08834118,0.90930533,0.82096416,0.17391304347826086,0.90930533,0.83437747,0.7928255,0.80370116,-0.0035246871559045105,0.029161079,0.20107377,0.13172722,1.0003552,0.868628,0.16666666666666666,1.0003552,0.905622,0.7992815,0.8282019,-0.0061679681228555125,0.05122222,0.3797703683376312
16866.mp4,good,0.9688684940338135,0.9223767518997192,0.5230124,-0.11058748,0.8424388,0.9530263,0.21739130434782608,0.9636327,0.6900071,0.31942642,0.35320362,0.01822259138695337,0.23782241,0.09645647,-0.026682317,0.93966675,0.96634907,0.2608695652173913,0.97942847,0.9130397,0.8432103,0.84676856,0.0038675846082890943,0.0479514,0.039487697184085846,0.10517371,-0.07258928,0.88941395,0.96200323,0.30434782608695654,0.96363264,0.8713203,0.78424025,0.79683375,0.0055786610945411375,0.062223718,0.039580703,-0.025132835,0.9582498,0.98338264,0.21739130434782608,0.98338264,0.9525274,0.9186691,0.9219368,0.0018104781864188894,0.021845197,0.089547575,0.0048146844,0.99963015,0.99481547,0.16666666666666666,0.99963015,0.9659505,0.9100826,0.9319768,0.001052680482035091,0.025699718,0.4946152865886688
6258.mp4,normal,0.9637459516525269,0.837966799736023,0.86531746,0.5422392,0.9686016,0.4263624,0.0,0.9686016,0.26650786,0.10328415,0.11125419,-0.0019903271845560385,0.24520822,0.4962686,0.15829349,0.98325515,0.82496166,0.08695652173913043,0.98325515,0.6651675,0.48698655,0.5193696,0.004125573388908223,0.15084292,0.2176419347524643,0.27757484,0.12927425,0.9686017,0.83932745,0.043478260869565216,0.9686017,0.7722373,0.69102687,0.70463896,0.000455002716407461,0.07561818,0.14992946,0.061949253,0.9869671,0.92501783,0.043478260869565216,0.9869671,0.88280946,0.8370376,0.8417401,0.0008093685265115173,0.04359986,0.17612886,0.020202637,1.0004747,0.98027205,0.16666666666666666,1.0004747,0.9150474,0.8243458,0.85764366,0.0007254263888234361,0.053101707,0.35656940937042236
20224.mp4,good,0.9782207608222961,0.8896116018295288,0.7883324,0.20879447,0.981272,0.7724775,0.21739130434782608,0.981272,0.60444623,0.19293958,0.2098946,0.013251848945857986,0.25098988,0.21435946,0.07204509,0.9824428,0.9103977,0.21739130434782608,0.9824428,0.8818107,0.76808333,0.7827755,0.0019536620896795456,0.060001273,0.046226274222135544,0.33859098,0.119167864,0.9812721,0.86210424,0.2608695652173913,0.9812721,0.79804766,0.6426811,0.653522,0.003911619070961535,0.09164488,0.12577105,0.045659542,0.9905586,0.9448991,0.21739130434782608,0.9905586,0.928037,0.8647876,0.87389445,0.000954475268544878,0.03338923,0.16507983,0.018382132,1.0002364,0.98185426,0.20833333333333334,1.0002364,0.9628627,0.83515656,0.916207,0.0010288387277851822,0.03768991,0.21546849608421326
15012.mp4,normal,0.9863423109054565,0.9544790387153625,0.69322354,0.6815723,0.81667066,0.13509835,0.0,0.81667066,0.21610542,0.123447105,0.12505308,-0.018106928882980548,0.17201899,0.60692716,0.60330003,0.9373143,0.33401424,0.0,0.9373143,0.49688956,0.33038712,0.3316532,-0.0289634446440478,0.22011524,0.36020776629447937,0.29207784,0.23175716,0.90725064,0.6754935,0.043478260869565216,0.90725064,0.72147405,0.6151728,0.6761851,-0.007055812968095752,0.06974204,0.14442801,0.13417381,0.9636872,0.8295134,0.0,0.9636872,0.85709727,0.81925917,0.8237573,-0.005503364466866962,0.044502277,0.08835256,0.08835256,1.0004227,0.91207016,0.25,1.0004227,0.9526601,0.91207016,0.92088485,-0.003481026758318388,0.025022382,0.3760644495487213
15732.mp4,bad,0.9912335872650146,0.965854823589325,0.77012277,0.77012277,0.9862666,0.21614388,0.0,0.9862666,0.42185602,0.21614388,0.21886298,-0.03375272742903279,0.2613981,0.30170006,0.30136043,0.9895023,0.6881419,0.0,0.9895023,0.78118074,0.68780226,0.6930202,-0.014007022317219156,0.10213658,0.1337422877550125,0.26189315,0.24780917,0.9862666,0.73845744,0.043478260869565216,0.9862666,0.8056715,0.72437346,0.7360368,-0.010886044429224952,0.07991955,0.11030018,0.10806745,0.99161637,0.8835489,0.0,0.99161637,0.91492295,0.8813162,0.88380396,-0.0048518574284941805,0.035415918,0.14896679,0.1377331,1.0002985,0.8625654,0.0,1.0002985,0.9002173,0.8513317,0.8556145,-0.006797459773395411,0.054492414,0.5043535232543945
17376.mp4,normal,0.9932475090026855,0.9759309887886047,0.36540908,0.20879036,0.94658405,0.7377937,0.21739130434782608,0.94658405,0.7375618,0.58117497,0.62729645,-0.003799749103930628,0.09328252,0.08438492,0.06647098,0.97226405,0.9057931,0.08695652173913043,0.97226405,0.91242635,0.88787913,0.8912032,-0.001642518776207562,0.02287517,0.04445941001176834,0.10489744,0.08584285,0.9482905,0.8624477,0.0,0.9482905,0.87016886,0.8433931,0.84993523,-0.002469684413299258,0.028185228,0.038110435,0.030405223,0.98425776,0.95385253,0.043478260869565216,0.98425776,0.95688564,0.9461473,0.9486267,-0.0006576477892314352,0.009374469,0.050234795,0.031843543,1.0004419,0.96859837,0.20833333333333334,1.0004419,0.9700816,0.9502071,0.95221883,-0.000293191982352229,0.012505493,0.5417739152908325
16085.mp4,bad,0.9924992918968201,0.9829099178314209,0.41120648,0.31288254,0.9620718,0.64918923,0.0,0.9620718,0.6623504,0.5508653,0.56052655,-0.00906566127015669,0.11612017,0.1038174,0.08962327,0.9787623,0.88913906,0.0,0.9787623,0.89772546,0.8749449,0.8787375,-0.0021219027961195693,0.02513434,0.04291248321533203,0.16662169,0.14171451,0.9620718,0.82035726,0.043478260869565216,0.9620718,0.84217113,0.7954501,0.8142214,-0.003045532013116619,0.03653276,0.05334586,0.050851643,0.9821366,0.93128496,0.0,0.9821366,0.9406378,0.92879075,0.9314912,-0.0012492082217936424,0.012911147,0.04176718,0.030264497,0.9997013,0.9694368,0.125,0.9997013,0.9749004,0.95793414,0.96469486,-0.0006167327580244904,0.009546934,0.5418083667755127
16919.mp4,normal,0.9954853057861328,0.9838961362838745,0.18838704,0.124402344,0.9293703,0.80496794,0.17391304347826086,0.9293703,0.82405585,0.74098325,0.7567154,-0.0026153819009720656,0.055757623,0.06658554,0.05324763,0.9695816,0.916334,0.13043478260869565,0.9695816,0.9234869,0.90299606,0.90477836,-0.0009823275413437908,0.01805,0.034876976162195206,0.061104894,0.028040648,0.9369346,0.90889394,0.13043478260869565,0.9392223,0.90855825,0.8758297,0.89291924,-0.00020883288308094506,0.015649064,0.029943764,0.022549152,0.9781978,0.95564866,0.13043478260869565,0.9781978,0.95836383,0.94825405,0.9498683,-0.00013398971011043773,0.00766425,0.03518939,0.029873252,0.9998561,0.96998286,0.25,0.9998561,0.98084277,0.9646667,0.9700581,-0.00035766661167147305,0.009019735,0.5389400124549866
7217.mp4,good,0.9911999106407166,0.977656364440918,0.6250883,0.59686524,0.9307894,0.33392417,0.0,0.9307894,0.39932984,0.30570114,0.31189698,-0.011390997015911598,0.14756386,0.20505309,0.15258777,0.9463794,0.79379165,0.08695652173913043,0.9463794,0.7916981,0.74132633,0.752536,-0.0027356830392430294,0.045134258,0.12642616033554077,0.12279314,0.10449839,0.93476987,0.8302715,0.0,0.93476987,0.8354284,0.81197673,0.8137793,-0.002596343517774631,0.025996773,0.064989984,0.05441624,0.9711872,0.91677094,0.0,0.9711872,0.91812414,0.9061972,0.90977323,-0.001307768725123813,0.014330687,0.049237967,0.038555622,1.0005729,0.9620173,0.125,1.0005729,0.96427125,0.95133495,0.9533616,-0.001032831953919489,0.010603726,0.484271764755249
17204.mp4,good,0.9694799184799194,0.8752632141113281,0.3302871,0.3219071,0.4286213,0.1067142,0.0,0.4286213,0.13486013,0.098334186,0.10073864,-0.006382571327179793,0.07007439,0.4888087,0.48404247,0.7776487,0.29360622,0.0,0.7776487,0.36363664,0.28884,0.29030022,-0.014385612644696906,0.12659165,0.3106011152267456,0.526671,0.5248391,0.79093033,0.26609123,0.0,0.79093033,0.4509593,0.26425934,0.26661456,-0.02777713210333007,0.19711293,0.31648755,0.30524355,0.9004489,0.59520537,0.0,0.9004489,0.6742378,0.58396137,0.5865791,-0.014778778663737039,0.11143547,0.48112756,0.39889926,0.99985206,0.6009528,0.0,0.99985206,0.669894,0.5187245,0.55137473,-0.019035698149515258,0.1579015,0.16094528138637543
