rel,label,c_multi_frac,c_multi_run,c_vanish_frac,g_ratio_med,g_asp_med,g_drift,g_asp_drift,r_so_p75,r_so_mean,r_so_max,r_ds_p75,r_ds_mean,r_ds_max
b356a0297a22d75b03758feb21632fce.mp4,good,0.0,0.0,0.0,1.2377358490566037,1.2018355419090714,0.02843434857109985,0.03487827470359777,0.14551714062690735,0.13591118156909943,0.1562800407409668,0.2192533165216446,0.20464196801185608,0.25023025274276733
e8fcd8b55e048ecc4cf352c3fc1b12cb.mp4,good,0.0,0.0,0.0,1.1811561277293954,1.17078373015873,0.019645162559720684,0.017802791157914204,0.15710872411727905,0.14803840219974518,0.16231757402420044,0.18556904792785645,0.18101680278778076,0.19996023178100586
fb080a1830ccdc05574083aa743be41f.mp4,good,0.0,0.0,0.0,1.2739408473221423,1.2554347826086958,0.04112028329866737,0.007446224114760551,0.10935203731060028,0.10413151979446411,0.13271743059158325,0.1981368064880371,0.1875048726797104,0.21204745769500732
65dde24b368432a5ce9032e2d9db7d13.mp4,good,0.0,0.0,0.0,1.1533410138248847,1.1471334348046676,0.00879603326571431,0.004259679374775518,0.11949937045574188,0.11097142845392227,0.13087385892868042,0.1618359535932541,0.1569892168045044,0.17444586753845215
92eacd50c726621fc393adbbf886ed8d.mp4,good,0.0,0.0,0.0,,,,,,,,,,
8543884467414b931915e05d92c125b3.mp4,good,0.0,0.0,0.0,1.1851851851851851,1.1544117647058822,0.029857659728607516,0.08905707243966911,0.14153161644935608,0.1299351304769516,0.1614050269126892,0.2544698715209961,0.21508052945137024,0.2803943157196045
a2036acc90d4545d6e9b71591a4ef1b9.mp4,good,0.0,0.0,0.0,1.2541108526509985,1.2386987913985246,0.19284919623711438,0.20543135526333717,0.1269071251153946,0.11951053142547607,0.15439647436141968,0.27445900440216064,0.21701763570308685,0.3065413236618042
06f607c71536687011921fba49accef1.mp4,good,0.0,0.0,0.0,1.2168636218460556,1.1839755639097744,0.0065951738749083074,0.017969769473777337,0.15641193091869354,0.1456596851348877,0.18512612581253052,0.264138787984848,0.24576789140701294,0.32638049125671387
c4271add6326f9293de3ccf676d7751a.mp4,good,0.0,0.0,0.75,0.9594229904260104,0.9265480895915679,0.13915376799164628,0.13140842807300232,0.17285755276679993,0.1630105823278427,0.192352294921875,0.2945197820663452,0.2890525162220001,0.3162185549736023
f8e7c9d2c9ebbcf3ac39df28d057fc92.mp4,good,0.0,0.0,0.0,0.9370386015730292,0.9137931034482758,0.24931980019236738,0.28134457694569437,0.12586665153503418,0.12137196958065033,0.1639796495437622,0.3030877709388733,0.27215829491615295,0.34489840269088745
9b2ca2fb2988934db59d28c414afbbb6.mp4,good,0.0,0.0,0.0,0.9396984924623115,0.9038834951456312,0.048592317452210224,0.05456046723108774,0.0985172688961029,0.09598074853420258,0.12471389770507812,0.16486340761184692,0.1570587456226349,0.17948371171951294
4a879de3b1c8bc9e58046f74fe680ca5.mp4,good,0.0,0.0,0.0,1.1308178576390495,1.0849358974358974,0.0858788319082988,0.12000243523809571,0.11182434856891632,0.09417525678873062,0.12179058790206909,0.141366645693779,0.13517551124095917,0.15312761068344116
32da5882e4999336b61382d28fdc2eeb.mp4,bad,0.0,0.0,0.0,1.210537891165012,1.202739726027397,0.09642457643319326,0.12663985843934658,0.12195245921611786,0.1176108568906784,0.14365988969802856,0.2279175966978073,0.20333565771579742,0.23300236463546753
4ea9b07a5ec076290709ff281a6c2aa0.mp4,bad,0.0,0.0,0.0,1.2,1.1903708813504301,0.03518099568006647,0.02591114899066491,0.153798907995224,0.14394426345825195,0.1685084104537964,0.26283353567123413,0.25612300634384155,0.27909010648727417
9b09b5474307dcbc7a4531e9c0ca434c.mp4,good,0.0,0.0,0.0,1.0992563154166994,1.0869639794168096,0.06762721640302366,0.06707291589154596,0.12682579457759857,0.12503905594348907,0.16597825288772583,0.19960735738277435,0.18434619903564453,0.2265099287033081
152bf818817ef68455fe75a19377f4c2.mp4,good,0.0,0.0,0.0,,,,,,,,,,
12f0f8b5c1277c2554519f65c51ec1a5.mp4,good,0.8125,9.0,0.0,1.199982692973347,1.1972091821353201,0.029424392319966276,0.02797306843397162,0.11264921724796295,0.10737212002277374,0.12637221813201904,0.1539735347032547,0.14931951463222504,0.22623056173324585
159a1f914d28512d40330e5943b1580a.mp4,bad,0.0,0.0,0.0,0.993854663938774,0.8564640524205857,0.1119318448860121,0.20334301421053405,0.14699281752109528,0.13683322072029114,0.17337578535079956,0.17278708517551422,0.156345397233963,0.1771884560585022
0272da585a049c226fac20a35520e005.mp4,good,0.0,0.0,0.4375,1.1868852459016392,1.1740506329113924,0.16313742481697333,0.1490615332001468,0.14187091588974,0.13302113115787506,0.1553446650505066,0.2589486241340637,0.2405063807964325,0.2783259153366089
72cf524707bcbb765b221bce653be8a2.mp4,good,0.0,0.0,0.0,1.1340569292696951,1.1300675675675675,0.06965986402649148,0.0709438009103342,0.1319267898797989,0.12456116080284119,0.1370798945426941,0.2025281935930252,0.1963144689798355,0.22137826681137085
a288896ca9b87a1a61338eeac0724081.mp4,good,0.0,0.0,0.0,1.1038384306456597,1.08670260557053,0.16718915454496014,0.15450650685276746,0.13050693273544312,0.12428171932697296,0.14733177423477173,0.2846205234527588,0.25138047337532043,0.31306296586990356
128ccd427aa058af409b9c9a3b130a40.mp4,good,0.0,0.0,0.0,1.04510758986374,0.9232799518898813,0.10889314183644701,0.14216946972269923,0.12419240176677704,0.11993174999952316,0.13439303636550903,0.14958791434764862,0.14113152027130127,0.16051220893859863
e01a426b6799b3e79cf91642c90ffa6b.mp4,good,0.0,0.0,0.0,1.0002546473134708,0.975288787438611,0.06891575663981883,0.08565490239618609,0.14521722495555878,0.13062629103660583,0.20036101341247559,0.2403484582901001,0.1958225667476654,0.2966170907020569
49e8a192d63a32ec800ca5d9755f41e0.mp4,good,0.0,0.0,0.0,1.0354904982023627,1.0320446686695766,0.18676470843975607,0.1950707039557481,0.13530173897743225,0.12628254294395447,0.14476191997528076,0.22764074802398682,0.20949506759643555,0.2843627333641052
8b2f05b7a7fd2942e07d97898d7849ce.mp4,good,0.0,0.0,0.0,1.2778467432950191,1.1169890026545317,0.022096956284432177,0.130977131633161,0.11639751493930817,0.10973756015300751,0.12121284008026123,0.22994549572467804,0.20224536955356598,0.24598097801208496
a0cfee6c2607476b6c263b79bbfe5c95.mp4,good,0.0,0.0,0.0,1.2971025357497612,1.2885255682364942,0.3058004453431278,0.21009991826610872,0.12485326826572418,0.11288182437419891,0.16322439908981323,0.2342395931482315,0.19801920652389526,0.2432640790939331
d4761c49951dd92105ee8c32116af943.mp4,good,0.0,0.0,0.0,1.1242673992673993,1.1194944288403963,0.007588882581233758,0.01035184753679531,0.10772217810153961,0.10384790599346161,0.12515592575073242,0.13861878216266632,0.13419130444526672,0.15308070182800293
a07a1ebf789d469386d136528e936d3e.mp4,good,0.0,0.0,0.3125,1.4658119658119657,1.4533898305084745,0.2541335540890448,0.27050297844259796,0.1489163339138031,0.1392010748386383,0.16915744543075562,0.2799975275993347,0.26751890778541565,0.3008269667625427
0a26bbeb9989d78df52a9e35aa63ea89.mp4,good,0.0,0.0,0.0,1.0866948366484592,1.083200212992545,0.012767801013126056,0.009431316923921268,0.17355622351169586,0.16640639305114746,0.19851422309875488,0.37636420130729675,0.3053157329559326,0.4248417615890503
2aff94aaf78b052a5d3f4e85bcad3aa0.mp4,good,0.0,0.0,0.0,1.0502883922134103,1.0395688571631845,0.004790240902551757,0.0012611717586118057,0.11786092817783356,0.11573421955108643,0.1408768892288208,0.15330485999584198,0.1485304832458496,0.16405999660491943
8d4ef01a412d8102af2beb85c48b0221.mp4,good,0.0,0.0,0.125,0.9895833333333334,0.9794871794871794,0.05569873164777451,0.08800507681519038,0.14099103212356567,0.13138936460018158,0.1611136794090271,0.2468714714050293,0.23974865674972534,0.33493465185165405
c5043a50f76a905b567a88298735b3b7.mp4,good,0.0,0.0,0.0,1.1118469462840324,1.1118469462840324,0.00025912073606821224,0.002492284905014288,0.10928088426589966,0.10480977594852448,0.11398649215698242,0.16793394088745117,0.16197849810123444,0.17537015676498413
1a01396b6abd7ed3532f37039ec801de.mp4,good,0.9375,9.0,0.0,1.131659231913039,1.131659231913039,0.19233496563385544,0.08319795885459311,0.12506134808063507,0.1199035495519638,0.14392924308776855,0.19609802961349487,0.19133223593235016,0.2784075140953064
c714495f8ca45cbea70dadaf0bf3e63d.mp4,good,0.0,0.0,0.0,0.9918837048500214,0.9780208350002401,0.03067350306778186,0.035480407553338485,0.11150018870830536,0.10905872285366058,0.122966468334198,0.14304830133914948,0.13834260404109955,0.15105098485946655
bd0a4c4b4e6805ac99c87defc39648bb.mp4,good,0.0,0.0,0.0,1.1066099729416312,1.0982233502538072,0.02984542919237932,0.03387449836251115,0.12376976013183594,0.11655540764331818,0.15824735164642334,0.17572537064552307,0.1646546721458435,0.18705999851226807
36b8bd4b6786111c8efd762a3ecc63ff.mp4,good,0.0,0.0,0.0625,1.202970297029703,1.202970297029703,0.16853470377811705,0.1877498463906531,0.14365053176879883,0.14037349820137024,0.19185209274291992,0.18452078104019165,0.18853363394737244,0.26198869943618774
26912a2d7c25c805600dbe0a8eaaf565.mp4,good,0.0,0.0,0.0,1.1818983250073465,1.1713203463203463,0.12577998901228044,0.12139801700506284,0.10589052736759186,0.10022285580635071,0.12289488315582275,0.2030094861984253,0.17071890830993652,0.2203913927078247
0c37ab9ca5f54bc5d73dc03582e724ae.mp4,good,0.0,0.0,0.0,1.2197403124365995,1.2076800587947085,0.03253451715238649,0.033269306200765285,0.11432211101055145,0.10539118200540543,0.1176796555519104,0.18790481984615326,0.17182257771492004,0.21314376592636108
9da54a5231118605b791a7dcfe7d4a55.mp4,good,0.0,0.0,0.0,1.1218653648509762,1.117858646156201,0.012914587787105317,0.013082569145091425,0.10116754472255707,0.09766662120819092,0.11990493535995483,0.14760254323482513,0.14365649223327637,0.1698993444442749
5697277c0a4f1a7d1e52acb7cb356816.mp4,good,0.0,0.0,0.0,1.0866766788242868,1.0866766788242868,0.20027192012515138,0.22347446140725666,0.13076789677143097,0.12628845870494843,0.14575010538101196,0.1842556595802307,0.17677712440490723,0.20719140768051147
6d371ae512784db5bd02ead0f72a8c7b.mp4,good,0.0,0.0,0.0,1.3313253012048192,1.2737707641196012,0.08398476658467752,0.04135205363672304,0.1233518123626709,0.12336491048336029,0.17756128311157227,0.28740590810775757,0.27689099311828613,0.3007442355155945
8498d088551eb2c422404070d1c2a993.mp4,good,0.0,0.0,0.0,1.0887722220210725,1.0859361319109293,0.006107987119160646,0.00627358002466064,0.14039099216461182,0.133215993642807,0.1560732126235962,0.16724328696727753,0.16128329932689667,0.17316687107086182
329215b9e12f7c8263586ca178f0fd50.mp4,good,0.0,0.0,0.0,1.2527766351295764,1.2494343891402715,0.04045661218029261,0.0494379266142369,0.12562143802642822,0.12192146480083466,0.13204056024551392,0.2535981833934784,0.23611393570899963,0.3004918098449707
3602b4d78dba24e5fec9856176cbc51c.mp4,good,0.0,0.0,0.9375,,,,,0.14369606971740723,0.14369606971740723,0.14369606971740723,0.2900005578994751,0.2900005578994751,0.2900005578994751
74b97dbb3e6c58017a59c9f19a89a519.mp4,bad,0.0,0.0,0.0,1.0578794537749177,0.9837397944075468,0.0012452046595035342,0.024993929921163175,0.12030072510242462,0.1128358542919159,0.13181912899017334,0.15683384239673615,0.1530476212501526,0.1896182894706726
b356dd9155264f29e443081db6c291d8.mp4,good,0.0,0.0,0.0,1.1258278145695364,1.1217948717948718,0.06317822937800731,0.07102455776520065,0.17976903915405273,0.1650090217590332,0.19043821096420288,0.32982364296913147,0.3192918598651886,0.38699501752853394
5155afed6c5e37f4bb7d198d74209c58.mp4,bad,0.0,0.0,0.0,1.1467203339296361,1.1434130072262367,0.012904214632349769,0.014879215848468689,0.15341243147850037,0.14537560939788818,0.16198515892028809,0.17219574749469757,0.16540363430976868,0.18707585334777832
10d1b254e9d379c30ac2ad2e41759b90.mp4,good,0.0,0.0,0.0,1.1709269089424255,1.1682407846062355,0.0010020577045137956,0.0006461354763348531,0.10556749999523163,0.10416699945926666,0.11755949258804321,0.16931049525737762,0.1656317412853241,0.19372808933258057
108317bf8c6f90603afac31602e4fad0.mp4,good,0.0,0.0,0.0,1.0223360655737705,1.0080450439199033,0.0016250209758775667,0.027019184617692794,0.13119029998779297,0.12611527740955353,0.14851415157318115,0.22032420337200165,0.20533156394958496,0.23363447189331055
69ba1bd40cf177bb1c6d1638cd851123.mp4,good,0.0,0.0,0.0,1.1685714285714286,1.156873822975518,0.01642159286603706,0.02492112276024925,0.11061075329780579,0.1036110520362854,0.12657511234283447,0.12958863377571106,0.12610076367855072,0.1421547532081604
7ecde7d62e83e451d1ebe6ada2f8246e.mp4,good,0.0,0.0,0.0,1.132665013090809,1.1221146686522712,0.021695291098873488,0.0276179585346717,0.12541624903678894,0.12388461083173752,0.16466790437698364,0.21822726726531982,0.1929454505443573,0.2684285044670105
97fcc8c295203fd7fd679626f9796afe.mp4,good,0.0,0.0,0.0,1.1157424744346824,1.1078066914498141,0.07296241188471059,0.07781594799613424,0.13870999217033386,0.12180554121732712,0.16481077671051025,0.1625431478023529,0.143447607755661,0.181332528591156
69c5e98c1661d2b63f5c69286014560c.mp4,good,0.0,0.0,0.0,1.138952911141054,1.1377876569037657,0.02365139899843594,0.01717400516316368,0.15166056156158447,0.14897741377353668,0.16667324304580688,0.18329018354415894,0.1782929003238678,0.21016091108322144
a02ea0b73346f9d9c3d75f728c650000.mp4,good,0.0,0.0,0.0,1.0958125280071698,1.0910598127875615,0.04756674182464481,0.042265110603203475,0.10886648297309875,0.10556715726852417,0.12416362762451172,0.18488465249538422,0.17663247883319855,0.2012844681739807
5a26453f1f09257db736412ad6843dd2.mp4,good,0.0,0.0,0.0,1.2841614906832297,1.2732322025800287,0.05014971011165572,0.047423471721251734,0.13453590869903564,0.12138146907091141,0.14537906646728516,0.21884216368198395,0.20777550339698792,0.26065391302108765
1005ac09a0c2b8af3bc343309e10d196.mp4,good,0.0,0.0,0.0,0.7772755878482751,0.6377897681854516,0.007557358365802431,0.02982585267478648,0.14459228515625,0.1358834207057953,0.16425031423568726,0.16012221574783325,0.15496034920215607,0.16331607103347778
da1239e84e42b2fa80d800ded39ca990.mp4,good,0.0,0.0,0.0,,,,,,,,,,
e9cbf0317d9871dc7d9a2646ae3c0552.mp4,good,0.0,0.0,0.0,1.3347611630321912,1.2016129032258065,0.10075377922835893,0.044539260400650114,0.12490382790565491,0.11943811178207397,0.13575035333633423,0.27708619832992554,0.23361842334270477,0.30692774057388306
57183097556c9f7d1398401514f3445e.mp4,good,0.0,0.0,0.0,1.2019809493902758,1.1949443675331999,0.02084023735229525,0.018407951734942227,0.1042783111333847,0.09939339756965637,0.12093931436538696,0.14255017042160034,0.1348455399274826,0.16138458251953125
91252488379e431e4e546b8b4ef39e5d.mp4,good,0.0,0.0,0.0,1.5139866979655712,1.4490627169636658,0.10706092035289445,0.08444247007909049,0.12940087914466858,0.1228107213973999,0.1555824875831604,0.3215789496898651,0.3011086583137512,0.36843013763427734
d941b7eaf96255308edd7d910b2370fc.mp4,good,0.0,0.0,0.0,1.1343316831683168,1.1174988495167972,0.05206690065081513,0.07863311947969166,0.15015803277492523,0.14569145441055298,0.20802462100982666,0.3059914708137512,0.2752695083618164,0.31327444314956665
5dfb08edaaa0d8f32b53ebd05d9bc04b.mp4,good,0.0,0.0,0.0,0.8647795937479097,0.8445214726555803,0.04238977641498622,0.06167061908460611,0.1333829015493393,0.13041779398918152,0.14288920164108276,0.21855370700359344,0.2189326286315918,0.282525897026062
be745b4585aa81060cc021397509686b.mp4,good,0.0,0.0,0.0,1.26327666933817,1.2139126305792973,0.040331016357619084,0.015763108423698057,0.1564788967370987,0.13750305771827698,0.16903281211853027,0.2451789528131485,0.23388098180294037,0.258237361907959
23f0faf53041328a3544df9531d91124.mp4,good,0.0,0.0,0.0,1.160342717258262,1.1595203488372094,0.045468098322606065,0.04894291614327119,0.16868530213832855,0.15398040413856506,0.18170809745788574,0.3019033372402191,0.28970593214035034,0.3503820300102234
09d03099262b2e28fd1ec7a5d0bda6cf.mp4,good,0.0,0.0,0.0,1.259004467958127,1.247545159796202,0.03318532572315234,0.0396835905132139,0.12697651982307434,0.11913621425628662,0.14007920026779175,0.15754581987857819,0.15351620316505432,0.16309595108032227
8fdc8f08450d64d73e4257202723b9ea.mp4,bad,0.0,0.0,0.0,1.1766073871409028,1.0959901800327332,0.11174063830269393,0.1660977323571483,0.12703746557235718,0.12128027528524399,0.14368581771850586,0.21387097239494324,0.20715859532356262,0.26828426122665405
5d967d66c4b38987b03efdbfd13c5b90.mp4,good,0.0,0.0,0.0,1.359673790776153,1.3346354166666665,0.03342677123465506,0.02867952849553573,0.1178939938545227,0.11034317314624786,0.1223980188369751,0.2695668041706085,0.22582978010177612,0.30092012882232666
27ff8ae62190c296bf2f960ee50c7aa0.mp4,good,0.0,0.0,0.5625,1.102112676056338,1.102112676056338,0.006188229827193836,0.005064649406023335,0.15051507949829102,0.14792373776435852,0.16243427991867065,0.2906069755554199,0.2857871353626251,0.29330116510391235
7596f2905408be6305a59546b2604a2c.mp4,good,0.0,0.0,0.0,0.9954331948347139,0.9740430475724593,0.10233041768487026,0.12545307500332545,0.13450463116168976,0.12903544306755066,0.15183234214782715,0.2230536937713623,0.22161588072776794,0.25620895624160767
96d74ea73166d008be4f6d8fd4edbae9.mp4,good,0.0,0.0,0.4375,1.1210762331838564,1.1097560975609757,0.03592379548065054,0.07415888318350156,0.1305903196334839,0.12459538877010345,0.13825279474258423,0.29533809423446655,0.2562829256057739,0.30848228931427
a0df33e1dc9b6e82c5ce979596574f24.mp4,bad,0.0,0.0,0.0,1.1806167400881058,1.1728721366735617,0.0007287776466111627,0.0024714152605716235,0.1234348714351654,0.11525648832321167,0.13445526361465454,0.1499864012002945,0.148411825299263,0.21654033660888672
ee3eee3ddbdcac9928a2b875cecfea81.mp4,good,0.0,0.0,0.0,1.175486914888672,1.1631378935939196,0.03192909458611324,0.030288682461950652,0.1036626398563385,0.10048896074295044,0.11224555969238281,0.13961924612522125,0.13300302624702454,0.1453566551208496
aac4357d7a1298e52467b988482f4c2b.mp4,good,0.0,0.0,0.125,1.1928779990149863,1.1536861732644863,0.01589592096603124,0.0019676793385829464,0.11808337271213531,0.1145535558462143,0.12365245819091797,0.2588515281677246,0.25064772367477417,0.296725869178772
bdc80307-9278-46e3-b79a-e36a0cc90134.mp4,good,0.0,0.0,0.0,1.2056761646313885,1.1901652242328873,0.04952011354209941,0.04857337134843454,0.12627547979354858,0.11613110452890396,0.14077335596084595,0.21283382177352905,0.19572463631629944,0.21739065647125244
560356aee549541219c7fa0fe51b0632.mp4,good,0.0,0.0,0.0,1.1027859237536657,1.0970588235294119,0.04356897871385082,0.03866767030838178,0.1460321843624115,0.12863406538963318,0.15677964687347412,0.18550340831279755,0.1610945463180542,0.20327693223953247
f4ccd95acad3163010d52d055e6c2729.mp4,good,0.0625,1.0,0.0,1.1275845410628018,1.1144853709508882,0.04189239745099559,0.027843246913861704,0.11184370517730713,0.10102996230125427,0.1318119764328003,0.17265057563781738,0.1451837718486786,0.21578973531723022
ff4b61e71513d60951806081045b0f79.mp4,good,0.0,0.0,0.0,1.2262894288150044,1.0759493670886076,0.031806456741668335,0.005289579410322368,0.1294853687286377,0.12369492650032043,0.14978891611099243,0.3209364712238312,0.29830968379974365,0.32730650901794434
a976578ec80fc76c833b39cf69ce41ad.mp4,good,0.0,0.0,0.0,1.1937269372693726,1.182822651800754,0.06841576996448503,0.06279352448187124,0.15117493271827698,0.1369870901107788,0.17012208700180054,0.17785847187042236,0.1660136580467224,0.19784331321716309
9ef6e9c7ddf8e9c5c4718f46d84e8ce1.mp4,good,0.625,6.0,0.0,1.2853354978354978,1.2633403361344537,0.0038482878076946964,0.004905252238461649,0.11570961773395538,0.10889463871717453,0.14608311653137207,0.17369329929351807,0.16069740056991577,0.20417720079421997
ab4e5b266a496a385dae62d628dc363a.mp4,good,0.0625,1.0,0.0,1.2923557278208442,1.280461252272439,0.018348899450878534,0.01984702481954526,0.1059720516204834,0.11000408977270126,0.2753865718841553,0.1598069965839386,0.1563623547554016,0.4305969476699829
548f9d746a693744e15a623aa4900eb9.mp4,good,0.0,0.0,0.375,1.1601004174441645,1.1475061170713343,0.09269618022105507,0.08621779509018414,0.12730883061885834,0.12368279695510864,0.1307312250137329,0.20276670157909393,0.195558100938797,0.23203188180923462
713763029e78e73d35995d3a607bd4fd.mp4,good,0.0,0.0,0.0,1.1213592233009708,1.0786245532695835,0.0191218680764091,0.03907399048279394,0.14654220640659332,0.13872849941253662,0.1528204083442688,0.25079599022865295,0.22728639841079712,0.3179054856300354
3934a7f8e8e3168e1a8393f5603a88ef.mp4,good,0.0,0.0,0.125,1.085613802256138,1.0687724014336917,0.015722116528124955,0.01082853040904022,0.13748282194137573,0.13476358354091644,0.14463138580322266,0.2334897369146347,0.2217918187379837,0.23831069469451904
1173770bbd92e30692e78b794ace2fc8.mp4,good,0.0,0.0,0.25,1.311822361002689,1.215022150624245,0.06062285429635186,0.002036509674374233,0.13126015663146973,0.12396504729986191,0.1459904909133911,0.2768293023109436,0.2680245637893677,0.3080887198448181
9b8dc874aa67d757226f24b4aa1166e1.mp4,good,0.0,0.0,0.0,1.228688524590164,1.1623355263157895,0.0526301828981627,0.027809515718734648,0.11277554929256439,0.1085190549492836,0.11961507797241211,0.23699676990509033,0.21558576822280884,0.25385838747024536
bb35cbb0ba721d73b03cc360b5de7e7e.mp4,good,0.0,0.0,0.0,1.3072018548036517,1.2280586236193713,0.14504455584518808,0.04013513087621969,0.1471237689256668,0.12976843118667603,0.1689583659172058,0.2619680166244507,0.2480505406856537,0.27458369731903076
db0208c36cc9d13e1035480a7f038939.mp4,good,0.0,0.0,0.0,1.1235859728506787,1.1135714285714287,0.007823172547545124,0.009238173565636632,0.11406505107879639,0.1108003556728363,0.13290870189666748,0.1835670918226242,0.17509891092777252,0.19495779275894165
6a4ffbf9e091b930b7d2c2451f178f94.mp4,good,0.0,0.0,0.5,1.2253792231670881,1.212582345191041,0.012334435091669182,0.008848904920366918,0.13049286603927612,0.12795789539813995,0.1438148021697998,0.26614847779273987,0.24972236156463623,0.27590328454971313
f167e6d366170220e97c0c084ba2b0b6.mp4,good,0.0,0.0,0.0,1.0,0.9850401715926855,0.011012347247872476,0.002758239755054549,0.125778928399086,0.12192805856466293,0.13606858253479004,0.2563285827636719,0.23793336749076843,0.2825327515602112
09a16d8404631c07ab56e44aae4247e3.mp4,good,0.0,0.0,0.375,1.348314606741573,1.3186813186813187,0.007934941286738157,0.04061330286286604,0.12712261080741882,0.12481778860092163,0.13656729459762573,0.33408886194229126,0.32211869955062866,0.34866082668304443
107fd0c1-9521-4c8a-b2ed-d19b66823e0a.mp4,good,0.0,0.0,0.0,1.1091387498395584,1.1076830828269908,0.0194960055181143,0.01989169432286417,0.13224884867668152,0.1268819272518158,0.1596021056175232,0.16541853547096252,0.1602436900138855,0.17245125770568848
a41414c70b147feffd54efa0642d3783.mp4,good,0.0,0.0,0.0,1.073146005509642,1.06308303415661,0.017116346172745205,0.011439461637382638,0.14316554367542267,0.1367085874080658,0.16490674018859863,0.2532402276992798,0.2457096129655838,0.27436065673828125
546c50df44ec958bc531f795d330900c.mp4,good,0.0,0.0,0.0,1.0997237569060774,1.0927224736048264,0.00838650294463399,0.0060833082374152645,0.12224312126636505,0.11876706779003143,0.134596586227417,0.1658547967672348,0.15827859938144684,0.17897355556488037
b1cd135e2112a8db3aa86bd0d1fc68c0.mp4,good,0.0,0.0,0.0,1.0209302325581395,1.0183080808080809,0.10826291881124084,0.1139889166971512,0.1167016327381134,0.1142491027712822,0.1258401870727539,0.27858561277389526,0.25653544068336487,0.2909839153289795
2309d91b4a58566414a1402d43ed0016.mp4,good,0.0,0.0,0.0,1.0090173571670553,1.00383631713555,0.09002130244346392,0.07043933479306964,0.12636470794677734,0.12213565409183502,0.13302844762802124,0.18176418542861938,0.1752239167690277,0.2137240767478943
f30507070be4db6c61f32677d9736b93.mp4,good,0.0,0.0,0.0,1.0785426433094827,1.0708912037037037,0.03533736336669968,0.03518018922012775,0.10601939260959625,0.10276429355144501,0.1218995451927185,0.14152991771697998,0.13907445967197418,0.15300923585891724
417b6772a0a6f5a046653516cefc4538.mp4,good,0.0,0.0,0.0,0.9199857752489331,0.8932370820668694,0.036869918824306736,0.03999908644981882,0.1301233470439911,0.1274283528327942,0.13914942741394043,0.20855286717414856,0.1942419409751892,0.23121482133865356
6bad751ce8b3518bcc2e386002e81a0e.mp4,good,0.0,0.0,0.0,1.2221926678015564,1.2045261415984614,0.10889488140725599,0.092253808503954,0.11461633443832397,0.10156998783349991,0.1356370449066162,0.1470383107662201,0.14331680536270142,0.15728455781936646
acf9a02b17a3a488e8cfb870be5cecca.mp4,good,1.0,16.0,0.0,1.0028901734104045,0.9961759082217974,0.0024028146785143073,0.002878167601686234,0.30078190565109253,0.2987902760505676,0.30311810970306396,0.45555949211120605,0.45396551489830017,0.45730751752853394
404db31aa4f8fbb008c00dd0cd91aac1.mp4,good,0.0,0.0,0.0,1.1957344019174594,1.1723727693324522,0.04320431603124978,0.0362672398782868,0.12187249958515167,0.1159450113773346,0.1363222599029541,0.2107635885477066,0.2001357227563858,0.22119998931884766
78a41a88a20496a85a8ba08795a85f32.mp4,good,0.0,0.0,0.0,,,,,,,,,,
7627652d74bca2f5eee792183f782ade.mp4,good,0.0,0.0,0.0,0.9491941958603403,0.92873746367982,0.09227994794776201,0.12144663291327606,0.11090119183063507,0.11351558566093445,0.1727313995361328,0.20809221267700195,0.1871829628944397,0.28150951862335205
03cd8d4c0f49b0a522b8790a39a4540c.mp4,good,0.0,0.0,0.0,1.251546615534894,1.2329107036866056,0.02212437011339491,0.01319952777148416,0.1027880311012268,0.10058856755495071,0.12197566032409668,0.14619527757167816,0.14045649766921997,0.15561914443969727
db175ecc2edfe41fd4ca01a292eaaef8.mp4,good,0.0,0.0,0.0,1.2341361170475094,1.1807112068965517,0.07507347029380267,0.023698499914813115,0.15023280680179596,0.14102934300899506,0.1840803027153015,0.3031159043312073,0.25699174404144287,0.35951119661331177
2c59ea46c460990b56da779b2c0b0201.mp4,good,0.0,0.0,0.0,1.1757514568220977,1.1757514568220977,0.0515736058866422,0.04835583318248653,0.1513138860464096,0.1315634697675705,0.17252886295318604,0.1591685563325882,0.15278112888336182,0.18111389875411987
1b2a5c69c0ecf7a9a8d1d3284efa5165.mp4,good,0.0,0.0,0.0,1.2190789473684212,1.1965473550839403,0.16922392990357904,0.15142897022917096,0.10788209736347198,0.0998363047838211,0.12969565391540527,0.22305962443351746,0.17245031893253326,0.23786920309066772
65f5000ee57700826a877a21f4cce2db.mp4,good,0.0,0.0,0.0,1.1297389979043628,1.1236103259845487,0.1944575626546874,0.21192885949858378,0.1069941520690918,0.10034190118312836,0.11526256799697876,0.17644774913787842,0.16639448702335358,0.1816827654838562
681437952bec7369923599d55a148be6.mp4,good,0.0,0.0,0.0,0.964625850340136,0.9471266494018991,0.01862949233882036,0.02785919083125091,0.12083886563777924,0.10999412834644318,0.1360849142074585,0.14665250480175018,0.14426355063915253,0.21485495567321777
463f345a99f1f3f2520966a2ba0fb433.mp4,good,0.0,0.0,0.5,1.1415767490428124,1.1378052975576196,0.0026142648552334607,0.0025519349120655716,0.15234291553497314,0.14997953176498413,0.16621315479278564,0.4216691255569458,0.36214983463287354,0.43939703702926636
